"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "397" "i" "39" "neutral" "(507) A piece of work must be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-flfths of the work is done. If 3 additional men be then put on ,  how many hours a day will they all have to labour ,  in order to finish the work in time ?"
"" "398" "i" "20" "neutral" "(508) When the three per cents. are at 99 3/4 ,  and the 3J per cents. at 99I ,  which is the better investment? How much is one investing ,  when the difference in income is a shilling?"
"" "398" "i" "26" "neutral" "(508) When the three per cents. are at 99 3/4 ,  and the 3J per cents. at 99I ,  which is the better investment? How much is one investing ,  when the difference in income is a shilling?"
"" "398" "i" "34" "neutral" "(508) When the three per cents. are at 99 3/4 ,  and the 3J per cents. at 99I ,  which is the better investment? How much is one investing ,  when the difference in income is a shilling?"
"" "399" "i" "14" "neutral" "(510) Of two stalactites hanging from the flat roof of a cavern ,  one is 1-02 inches longer than the other ,  and the shorter one increases in length at the rate of 3-014 inches in a century. Find the rate of increase of the other ,  in order that they may be of the same length at the end of 125 years."
"" "400" "i" "4" "neutral" "(513) A room is 15 ft. 6 in. long and 12 ft. 9 in. broad  ;  find the expense of covering the floor with carpet 24 in. wide ,  at 7s. 8d. per yard."
"" "401" "i" "3" "neutral" "(514) If I pay .£375 now for a debt of ^381. 5*. not yet payable ,  and money be considered worth 4 per cent. per ann. ,  when will the debt be due ?"
"" "402" "i" "16" "neutral" "(515) The cost of a cube of metal ,  at ^3. 1oj. ^d. per cubic inch ,  is ^r2o6. 4r. i , d. Find the cost of gilding it over at a halfpenny per square inch.-"
"" "402" "i" "19" "neutral" "(515) The cost of a cube of metal ,  at ^3. 1oj. ^d. per cubic inch ,  is ^r2o6. 4r. i , d. Find the cost of gilding it over at a halfpenny per square inch.-"
"" "403" "i" "12" "neutral" "(516) Gold of the value of ^423267 arrives from Australia  ;  what is its weight in lb. avoirdupois ,  the price being 1 8s. per oz. troy ,  and 1 lb. avoirdupois being equal to 29J oz. troy ?"
"" "406" "i" "25" "neutral" "(519) The whole time occupied by a train 120 yards long ,  travelling at the rate of 20 miles an hour ,  in crossing a bridge is 18 seconds : find the length of the bridge."
"" "410" "i" "29" "neutral" "(525) There are two rectangular fields equal in area  ;  the sides of one are 945 yards and 1344 yards in length ,  and the longer side of the second is 11 34 yards  ;  what is the length of its shorter side ,  and how many acres are there in each field ?"
"" "410" "i" "34" "neutral" "(525) There are two rectangular fields equal in area  ;  the sides of one are 945 yards and 1344 yards in length ,  and the longer side of the second is 11 34 yards  ;  what is the length of its shorter side ,  and how many acres are there in each field ?"
"" "411" "i" "4" "neutral" "(526) A room is 20 ft. long ,  16 broad ,  and 12 high. If pure gold be worth £4. $s. per oz. troy ,  and a cubic foot of gold weigh 19260 oz. avoirdupois ,  what is the value of the gold which will exactly fill the room ?"
"" "411" "i" "34" "neutral" "(526) A room is 20 ft. long ,  16 broad ,  and 12 high. If pure gold be worth £4. $s. per oz. troy ,  and a cubic foot of gold weigh 19260 oz. avoirdupois ,  what is the value of the gold which will exactly fill the room ?"
"" "412" "i" "9" "neutral" "(527) The number of coins in a bag is 150 ,  consisting of sovereigns ,  half-crowns and shillings. If the sum represented by the half.crowns and shillings be equal to that represented by the sovereigns ,  and the number of sovereigns be two.thirds that of the half-crowns ,  find the numbers of the different coins."
"" "414" "i" "5" "neutral" "(529) A coal-truck is exactly filled by barrows which hold each 9 cwt.  ;  it is exactly emptied again by sacks which hold each 5 cwt.  ;  given that the contents of the truck were between 4 and 5 tons ,  find the exact amount."
"" "414" "i" "16" "neutral" "(529) A coal-truck is exactly filled by barrows which hold each 9 cwt.  ;  it is exactly emptied again by sacks which hold each 5 cwt.  ;  given that the contents of the truck were between 4 and 5 tons ,  find the exact amount."
"" "415" "i" "23" "neutral" "(530) Two clocks begin to strike twelve together : one strikes in 35 seconds ,  the other in 25  ;  what fraction of a minute is there between their seventh strokes ?"
"" "416" "i" "10" "neutral" "(534) The area of a rectangular field ,  whose length is three times its breadth ,  is 6 ac. 96Q yd.  ;  find the distance from corner to corner."
"" "416" "i" "15" "neutral" "(534) The area of a rectangular field ,  whose length is three times its breadth ,  is 6 ac. 96Q yd.  ;  find the distance from corner to corner."
"" "422" "i" "5" "neutral" "(540) If a population is now ten millions ,  and the births are 1 in 20 and the deaths 1 in 30 annually ,  what will the population become in 5 years?"
"" "425" "i" "24" "neutral" "(545) What must be the gross produce of an estate ,  that after paying a 10 per cent. Income-tax ,  and a rate of is. \\d. on £1 on the residue ,  there may remain £2574 per annum?"
"" "428" "i" "15" "neutral" "(548) The cubic content of a room 20 ft. long ,  and 12^ ft high ,  is 4875 cubic feet  ;  find the cost of painting its walls at gd. the square yard."
"" "430" "i" "26" "neutral" "(550) An express train starts from a station A at one o'clock for a station B at 30 miles an hour ,  and in 15 minutes is followed by an ordinary train at 20 miles an hour. A train from B to A at 25 miles an hour ,  after travelling one hour ,  meets the express ,  and in twenty minutes more meets the ordinary train. At what time did the train leave B ?"
"" "431" "i" "9" "neutral" "(553) The length of ^ of the earth's circumference is 695s! miles nearly. What is the earth's diameter ,  assuming that the diameter of a circle is of the circumference ?"
"" "431" "i" "14" "neutral" "(553) The length of ^ of the earth's circumference is 695s! miles nearly. What is the earth's diameter ,  assuming that the diameter of a circle is of the circumference ?"
"" "431" "i" "25" "neutral" "(553) The length of ^ of the earth's circumference is 695s! miles nearly. What is the earth's diameter ,  assuming that the diameter of a circle is of the circumference ?"
"" "435" "i" "3" "neutral" "(557) If I can write 300 pages of a book in 2 months ,  working 75 hours a day ,  in how many months could I write 450 pages ,  working 9 hours a day ?"
"" "435" "i" "24" "neutral" "(557) If I can write 300 pages of a book in 2 months ,  working 75 hours a day ,  in how many months could I write 450 pages ,  working 9 hours a day ?"
"" "437" "i" "9" "neutral" "(559) By selling a horse for 37 guineas I lost l\ per cent.  ;  what must I have sold him for to have gained 125 per cent. ?"
"" "437" "i" "16" "neutral" "(559) By selling a horse for 37 guineas I lost l\ per cent.  ;  what must I have sold him for to have gained 125 per cent. ?"
"" "438" "i" "12" "neutral" "(560) A rectangular piece of ground 72 yards by 45 yards is to be laid out in 4 plots of grass ,  each 27 ft. bj 13! ft. ,  and a pond in the centre 6 yards square ,  to contain 252 cubic yards of water  ;  find the expense of gravelling the remainder at 1d. per square yard ,  and the depth of the pond."
"" "439" "i" "3" "neutral" "(563) What is the average annual profit of a business ,  when a partner ,  entitled to f of the profits ,  receives as his share for 2 years and 4 months the sum of ^3598. 13s. $d. ?"
"" "440" "i" "20" "neutral" "(564) If a tradesman adds to the cost price of his goods a profit of 12-! per cent. ,  what is the cost price of an article which he sells for £1. 18s. 3d. ?"
"" "441" "i" "28" "neutral" "(565) A room ,  10 ft. high and 20 ft. long ,  requires 760 square feet of paper to cover its walls ,  without deduction for windows and doors. What is the cost of the carpet which will cover the floor ,  at the price of 6s. 3d. per square yard ?"
"" "442" "i" "4" "neutral" "(566) An estate is bought at 25 years' purchase for £15000 ,  two-thirds of the purchase-money remaining at mortgage at 3 per cent. The cost of repairs averages £100 per annum. What interest does the purchaser make on his investment ?"
"" "443" "i" "7" "neutral" "    (567) A baker's outlay for flour is 70 per cent. of his gross receipts ,  and other trade expenses 20 per cent. The price of flour falls 50 per cent. ,  and other trade expenses are thereby reduced 25 per cent. What reduction should he make in the price of a fivepenny loaf ,  allowing him still to realise the same amount of profit ?"
"" "444" "i" "22" "neutral" "(568) Two ships are built. Twice as many ship-carpenters are employed about the first as about the second  ;  the first is built in 9 months ,  the second in 8 months  ;  the wages of each man of the first set are 'jd. per hour ,  and they work 12 hours a day  ;  the wages of each of the second set are 6d. per hour ,  and they work ioi hours a day. The cost of the first in carpenters' wages was £6000  ;  what was that of the second ?"
"" "446" "i" "31" "neutral" "(570) The compound interest on a certain sum at 4 per cent. for 2 years exceeds the simple interest for the same time at the same rate by £6  ;  what is the sum ?"
"" "447" "i" "11" "neutral" "(571) Four-fifths of the cube of a certain number is 337500 ,  what is the number ?"
"" "447" "i" "14" "neutral" "(571) Four-fifths of the cube of a certain number is 337500 ,  what is the number ?"
"" "449" "i" "20" "neutral" "(573) Find the principal sum on which the simple interest in 2j years at 4 per cent. per arm. is £1 1. 17J. gd."
"" "450" "i" "9" "neutral" "(574) If a loaf that weighs 4! lb. is sold for 6d. when wheat is 6s. per bushel ,  what should be the price of 150 lb. of bread when wheat is 72s. a quarter ?"
"" "450" "i" "15" "neutral" "(574) If a loaf that weighs 4! lb. is sold for 6d. when wheat is 6s. per bushel ,  what should be the price of 150 lb. of bread when wheat is 72s. a quarter ?"
"" "450" "i" "31" "neutral" "(574) If a loaf that weighs 4! lb. is sold for 6d. when wheat is 6s. per bushel ,  what should be the price of 150 lb. of bread when wheat is 72s. a quarter ?"
"" "452" "i" "8" "neutral" "(576) In a certain estate one-fifth is pasture ,  three-eighths arable land ,  and the remainder ,  consisting of woods ,  covers 50 acres ,  what is the size of the estate ?"
"" "452" "i" "24" "neutral" "(576) In a certain estate one-fifth is pasture ,  three-eighths arable land ,  and the remainder ,  consisting of woods ,  covers 50 acres ,  what is the size of the estate ?"
"" "453" "i" "32" "neutral" "(577) Two persons ,  A and B ,  meet to settle their accounts ,  A has 3J years previously lent B  , £500  ;  and 3 has a bill of £320 against A ,  for which he is to allow nine months' dis count  ;  if the interest in each case is 4 per cent. per ann. ,  what has B to pay A ?  "
"" "453" "i" "45" "neutral" "(577) Two persons ,  A and B ,  meet to settle their accounts ,  A has 3J years previously lent B  , £500  ;  and 3 has a bill of £320 against A ,  for which he is to allow nine months' dis count  ;  if the interest in each case is 4 per cent. per ann. ,  what has B to pay A ?  "
"" "456" "i" "7" "neutral" "(580) The content of a cistern is the sum of two cubes whose edges are 10 inches and 2 inches ,  and the area of its base is the difference between two squares whose sides are l\ and 1 1 feet. Find its depth."
"" "456" "i" "27" "neutral" "(580) The content of a cistern is the sum of two cubes whose edges are 10 inches and 2 inches ,  and the area of its base is the difference between two squares whose sides are l\ and 1 1 feet. Find its depth."
"" "461" "i" "4" "neutral" "(585) A brick is 9 inches long ,  4! inches wide ,  and 3 inches thick  ;  how many bricks will be required to build a wall ,  520 yards 9 inches long ,  15 feet high ,  and 18 inches thick ?"
"" "463" "i" "2" "neutral" "(587) I buy wheat at 39J. a quarter ,  and some of a superior quality at 6s. per bushel : in what proportions must I mix them ,  so as to gain 25 per cent. by selling the mixture at 5 7 J. 6d. per quarter ?"
"" "463" "i" "23" "neutral" "(587) I buy wheat at 39J. a quarter ,  and some of a superior quality at 6s. per bushel : in what proportions must I mix them ,  so as to gain 25 per cent. by selling the mixture at 5 7 J. 6d. per quarter ?"
"" "464" "i" "7" "neutral" "(588) If when 25 per cent. is lost in grinding wheat ,  a country has to import 10 , 000 , 000 quarters ,  but can maintain itself on its own produce if only 5 per cent. be lost ,  find the quantity of wheat grown in the country."
"" "471" "i" "22" "neutral" "(598) Three farmers with 460 ,  805 ,  and 391 acres respectively ,  agree to employ 72 labourers in proportion to their occupation  ;  what is the number employed by each ?"
"" "472" "i" "13" "neutral" "(599) If ,  by selling an article for £38. 5*. ,  8 per cent. is lost ,  what per cent. is gained or lost by selling it for £57 ?"
